entity_id,detection_lat,detection_lon,detection_timestamp,detection_ontology,detection_ontology_category,detection_ontology_subcategory,detection_confidence,detection_classification_string,detection_algorithm_name,detection_algorithm_version,detection_polygon,bas_confidence_label,detection_source_image_id,bas_source_vendor,bas_source_product_type,bas_source_sensor_type,bas_source_gsd,bas_source_off_nadir_angle,bas_source_niirs,nai_uuids,ispy_link,junk
0724bded-48f2-4587-97c0-6fc46629f33e,40.76913049252434,128.02958558144044,2024-01-29T01:16:11Z,Ground Motor Vehicle,Vehicle,Vehicle,0.61694,U,_,_,"[{""lat"":40.76863049252434,""lon"":128.02908558144046,""col"":0,""row"":0},{""lat"":40.76863049252434,""lon"":128.03008558144043,""col"":0,""row"":0},{""lat"":40.76963049252434,""lon"":128.03008558144043,""col"":0,""row"":0},{""lat"":40.76963049252434,""lon"":128.02908558144046,""col"":0,""row"":0}]",HIGH,_,SatConst1,_,EO,0.76759,0.45252,0.11018,"[""10bf2493-96da-4182-9d20-17e1c4bcc76d""]",https://images.host.local/prefix/7c6febcb-2085-4665-9a54-3ed1cbdffc76,ed625421-0116-46ac-b632-1faa90cd3d49
fa1367ce-78ea-4eaf-add8-6ea3110cb738,35.067678518359365,121.23724381485401,2024-01-06T17:12:20Z,Tank,Vehicle,Vehicle,0.37042,U,_,_,"[{""lat"":35.06717851835936,""lon"":121.23674381485401,""col"":0,""row"":0},{""lat"":35.06717851835936,""lon"":121.23774381485401,""col"":0,""row"":0},{""lat"":35.06817851835937,""lon"":121.23774381485401,""col"":0,""row"":0},{""lat"":35.06817851835937,""lon"":121.23674381485401,""col"":0,""row"":0}]",VERY LOW,_,SatConst1,_,EO,0.11109,0.55903,0.52734,"[""34cd06c6-61fb-4b65-a471-b514d6688a61""]",https://images.host.local/prefix/edf1be6f-5d16-4e99-90b8-57e15eec3ceb,716f7f2a-d214-4927-b0d9-13ae4277c236
ad7e23a6-121c-4ac7-99b4-c8e358f10c26,33.83545947289789,121.87150183432962,2024-01-15T01:25:08Z,Bomber Aircraft,Vehicle,Vehicle,0.76321,U,_,_,"[{""lat"":33.834959472897886,""lon"":121.87100183432962,""col"":0,""row"":0},{""lat"":33.834959472897886,""lon"":121.87200183432962,""col"":0,""row"":0},{""lat"":33.83595947289789,""lon"":121.87200183432962,""col"":0,""row"":0},{""lat"":33.83595947289789,""lon"":121.87100183432962,""col"":0,""row"":0}]",HIGH,_,SatConst1,_,EO,0.37766,0.11249,0.74346,"[""746964da-6aa3-4073-b2f0-079e1f657d68""]",https://images.host.local/prefix/740764f6-f2c4-43c1-ad2e-c9908239ec91,3a7c8bc2-2584-47e3-8f10-c10e10f9d9cb
e7807f1b-722e-4051-ad0b-a486d02f84a9,41.32236639460015,115.75317628677634,2024-01-24T12:45:18Z,Ground Motor Vehicle,Vehicle,Vehicle,0.99480,U,_,_,"[{""lat"":41.32186639460015,""lon"":115.75267628677634,""col"":0,""row"":0},{""lat"":41.32186639460015,""lon"":115.75367628677634,""col"":0,""row"":0},{""lat"":41.322866394600155,""lon"":115.75367628677634,""col"":0,""row"":0},{""lat"":41.322866394600155,""lon"":115.75267628677634,""col"":0,""row"":0}]",VERY LOW,_,SatConst2,_,EO,0.61785,0.83081,0.01083,"[""8d760017-b1b1-4335-a0ce-70b2d8a164e3""]",https://images.host.local/prefix/b565b868-8a16-4b66-b4ba-515633f17c09,c373001e-52d6-416f-8cdc-9fa5f5b2fc43
c009d837-b1e9-4947-acf4-6688730cd414,34.69546797862545,122.34195720154501,2024-01-23T12:28:32Z,Bomber Aircraft,Vehicle,Vehicle,0.03188,U,_,_,"[{""lat"":34.69496797862545,""lon"":122.34145720154501,""col"":0,""row"":0},{""lat"":34.69496797862545,""lon"":122.34245720154502,""col"":0,""row"":0},{""lat"":34.695967978625454,""lon"":122.34245720154502,""col"":0,""row"":0},{""lat"":34.695967978625454,""lon"":122.34145720154501,""col"":0,""row"":0}]",HIGH,_,SatConst3,_,EO,0.10236,0.95322,0.12788,"[""faf66b1d-f3be-4aae-9d06-a2402a4c109d""]",https://images.host.local/prefix/85d2ed40-aef6-4475-9680-68b0d6a0cf01,96540e4d-f22f-4ca9-91f6-a77d2ce0cf6d
291f3ff0-3776-46bc-bec7-519eb06c7680,39.150396140697644,126.8882235094229,2024-01-06T17:52:57Z,Tank,Vehicle,Vehicle,0.27771,U,_,_,"[{""lat"":39.14989614069764,""lon"":126.8877235094229,""col"":0,""row"":0},{""lat"":39.14989614069764,""lon"":126.8887235094229,""col"":0,""row"":0},{""lat"":39.15089614069765,""lon"":126.8887235094229,""col"":0,""row"":0},{""lat"":39.15089614069765,""lon"":126.8877235094229,""col"":0,""row"":0}]",VERY LOW,_,SatConst2,_,EO,0.24954,0.11635,0.01955,"[""bba753c8-02cb-427c-8fb8-f090700bd598""]",https://images.host.local/prefix/b9844421-c67a-4428-a5f2-ccbb52016bdd,e34a302a-d787-42b5-9229-2ccf8985f5ae
bae962f6-c109-4fbb-ac40-b17ecad29194,29.213501809563247,129.91359118628407,2024-01-30T03:46:44Z,Bomber Aircraft,Vehicle,Vehicle,0.23054,CUI,_,_,"[{""lat"":29.21300180956325,""lon"":129.91309118628408,""col"":0,""row"":0},{""lat"":29.21300180956325,""lon"":129.91409118628405,""col"":0,""row"":0},{""lat"":29.214001809563246,""lon"":129.91409118628405,""col"":0,""row"":0},{""lat"":29.214001809563246,""lon"":129.91309118628408,""col"":0,""row"":0}]",HIGH,_,SatConst3,_,EO,0.72364,0.97941,0.28152,"[""5bf86fbc-5243-457a-9b7c-71c885ff1eec""]",https://images.host.local/prefix/749ef405-6909-468f-9271-ac214010c9ea,4fbdfd36-917d-4ff3-bbef-7f9c5a8f8b1c
ad7e23a6-121c-4ac7-99b4-c8e358f10c26,33.73546976730207,122.16770252845971,2024-01-15T02:12:08Z,Bomber Aircraft,Vehicle,Vehicle,0.61138,U,_,_,"[{""lat"":33.73496976730207,""lon"":122.16720252845971,""col"":0,""row"":0},{""lat"":33.73496976730207,""lon"":122.16820252845972,""col"":0,""row"":0},{""lat"":33.73596976730207,""lon"":122.16820252845972,""col"":0,""row"":0},{""lat"":33.73596976730207,""lon"":122.16720252845971,""col"":0,""row"":0}]",HIGH,_,SatConst1,_,EO,0.52133,0.58000,0.03327,"[""29dc8f11-571f-47f8-9fa4-4599d08684c2""]",https://images.host.local/prefix/9d8c4ac3-3465-4c8c-a34f-ae02f0028b64,540f6e97-4ffa-4fb8-a810-80fbd7392463
31f04a4d-5240-45fc-8387-a07781849a8d,32.613553043031075,117.20192247815876,2024-01-17T04:14:21Z,Surface Vessel,Vehicle,Vehicle,0.68567,CUI,_,_,"[{""lat"":32.61305304303107,""lon"":117.20142247815876,""col"":0,""row"":0},{""lat"":32.61305304303107,""lon"":117.20242247815877,""col"":0,""row"":0},{""lat"":32.61405304303108,""lon"":117.20242247815877,""col"":0,""row"":0},{""lat"":32.61405304303108,""lon"":117.20142247815876,""col"":0,""row"":0}]",LOW,_,SatConst2,_,EO,0.28332,0.34534,0.79086,"[""99ea461f-b218-463c-aca7-91164b5ee9d8""]",https://images.host.local/prefix/6a94bbae-6d61-4fe5-869b-989b44d86d7c,1caae042-e9dd-4fba-a6eb-f6804a05ca14
a64f454e-49cc-4d07-abe5-4e77630a1eb2,37.19783004072054,125.26937604649358,2024-01-28T13:07:38Z,Bomber Aircraft,Vehicle,Vehicle,0.95987,U,_,_,"[{""lat"":37.19733004072054,""lon"":125.26887604649357,""col"":0,""row"":0},{""lat"":37.19733004072054,""lon"":125.26987604649358,""col"":0,""row"":0},{""lat"":37.19833004072054,""lon"":125.26987604649358,""col"":0,""row"":0},{""lat"":37.19833004072054,""lon"":125.26887604649357,""col"":0,""row"":0}]",HIGH,_,SatConst2,_,EO,0.65903,0.94561,0.01522,"[""800fee19-e7b1-4c89-b7bc-ef15815ed2be""]",https://images.host.local/prefix/b11d2aa4-814c-4565-9aee-e6fce50ed3cf,aaa0988f-2721-48d6-9f66-f3e24b57dea0
2684bbcc-ca3b-4676-8c7a-3c9d940c043f,13.561497385760347,126.7377785399578,2024-01-23T06:45:17Z,Tank,Vehicle,Vehicle,0.24060,CUI,_,_,"[{""lat"":13.560997385760347,""lon"":126.7372785399578,""col"":0,""row"":0},{""lat"":13.560997385760347,""lon"":126.7382785399578,""col"":0,""row"":0},{""lat"":13.561997385760348,""lon"":126.7382785399578,""col"":0,""row"":0},{""lat"":13.561997385760348,""lon"":126.7372785399578,""col"":0,""row"":0}]",MEDIUM,_,SatConst3,_,EO,0.21489,0.27818,0.94135,"[""ea5d8ba5-d4a4-450f-8b5d-7d73fe9293c8""]",https://images.host.local/prefix/1c09a1b8-4c02-4f2d-a20c-3fdda45110ba,abe254f2-0c9e-426e-b8c9-544e5ee427b1
de6eef52-6984-4948-83d5-563b8365903d,8.82654286509053,119.80772688166026,2024-01-30T19:53:02Z,Airplane,Vehicle,Vehicle,0.46928,U,_,_,"[{""lat"":8.82604286509053,""lon"":119.80722688166026,""col"":0,""row"":0},{""lat"":8.82604286509053,""lon"":119.80822688166026,""col"":0,""row"":0},{""lat"":8.827042865090531,""lon"":119.80822688166026,""col"":0,""row"":0},{""lat"":8.827042865090531,""lon"":119.80722688166026,""col"":0,""row"":0}]",HIGH,_,SatConst3,_,EO,0.32395,0.06195,0.09820,"[""6409715f-92ee-4028-bb0a-a3f6cac40a82""]",https://images.host.local/prefix/20a0a714-769d-4df5-9e17-f680c371ea24,d2438f1d-4ccf-4f5a-b23a-2c2644234826
779efebd-5ce6-4991-9235-a41a2de45f0d,28.355012595202414,123.9726971676091,2024-01-28T21:22:57Z,Airplane,Vehicle,Vehicle,0.28092,CUI,_,_,"[{""lat"":28.354512595202415,""lon"":123.9721971676091,""col"":0,""row"":0},{""lat"":28.354512595202415,""lon"":123.9731971676091,""col"":0,""row"":0},{""lat"":28.355512595202413,""lon"":123.9731971676091,""col"":0,""row"":0},{""lat"":28.355512595202413,""lon"":123.9721971676091,""col"":0,""row"":0}]",MEDIUM,_,SatConst2,_,EO,0.28698,0.17580,0.79008,"[""f40a868a-57f2-425e-86c8-415591460ea8""]",https://images.host.local/prefix/c1a34d45-ac0c-4380-87fd-e97f83e00e89,c36624a8-ea2e-4683-8662-91dc4438ecba
6cc670b1-b2cb-406c-95ca-0bd46201bfa4,34.39104430199375,125.86399012025981,2024-01-19T10:16:29Z,Tank,Vehicle,Vehicle,0.56134,CUI,_,_,"[{""lat"":34.39054430199375,""lon"":125.86349012025981,""col"":0,""row"":0},{""lat"":34.39054430199375,""lon"":125.86449012025982,""col"":0,""row"":0},{""lat"":34.391544301993754,""lon"":125.86449012025982,""col"":0,""row"":0},{""lat"":34.391544301993754,""lon"":125.86349012025981,""col"":0,""row"":0}]",VERY LOW,_,SatConst1,_,EO,0.74834,0.44560,0.14867,"[""d03a3246-ae9a-46ca-a8e2-c9351dbbf71d""]",https://images.host.local/prefix/77ffdbe6-b6ea-4f54-951a-b2f53f7e4d1b,40126bc4-a65f-4a77-ac5d-ca08ecb28994
cd1bb1b4-9633-419a-8d52-be906e9b5db3,36.86173533906292,114.49224735151553,2024-01-01T09:20:26Z,Bomber Aircraft,Vehicle,Vehicle,0.17981,CUI,_,_,"[{""lat"":36.861235339062915,""lon"":114.49174735151553,""col"":0,""row"":0},{""lat"":36.861235339062915,""lon"":114.49274735151553,""col"":0,""row"":0},{""lat"":36.86223533906292,""lon"":114.49274735151553,""col"":0,""row"":0},{""lat"":36.86223533906292,""lon"":114.49174735151553,""col"":0,""row"":0}]",VERY LOW,_,SatConst2,_,EO,0.11086,0.36016,0.64365,"[""8335ced4-d040-41c4-b836-b9807906d89e""]",https://images.host.local/prefix/90714bb7-634f-4ebe-a8d8-c43cd8be8a62,77348f11-48ce-4faf-93c5-a66c004e6e8b
9fcde9c0-5516-4a07-8a45-4db349c56b50,17.728320371993036,118.14503120897018,2024-01-28T13:46:58Z,Airplane,Vehicle,Vehicle,0.62684,U,_,_,"[{""lat"":17.727820371993037,""lon"":118.14453120897018,""col"":0,""row"":0},{""lat"":17.727820371993037,""lon"":118.14553120897018,""col"":0,""row"":0},{""lat"":17.728820371993034,""lon"":118.14553120897018,""col"":0,""row"":0},{""lat"":17.728820371993034,""lon"":118.14453120897018,""col"":0,""row"":0}]",MEDIUM,_,SatConst3,_,EO,0.80966,0.26979,0.97748,"[""bc1a3f9d-8a27-4cbb-812c-1a6efa01c5ab""]",https://images.host.local/prefix/5ad1b5dd-e4e1-4423-a5fd-91621ee33f11,c7d396c0-6006-4acc-b6ee-5c97b6b9e3e0
42523909-62d1-4290-9ab3-0f8758b55d72,9.66484581543243,112.63570900535696,2024-01-30T18:51:50Z,Tank,Vehicle,Vehicle,0.29864,U,_,_,"[{""lat"":9.66434581543243,""lon"":112.63520900535696,""col"":0,""row"":0},{""lat"":9.66434581543243,""lon"":112.63620900535696,""col"":0,""row"":0},{""lat"":9.665345815432431,""lon"":112.63620900535696,""col"":0,""row"":0},{""lat"":9.665345815432431,""lon"":112.63520900535696,""col"":0,""row"":0}]",LOW,_,SatConst1,_,EO,0.00054,0.23868,0.32955,"[""907451f8-b7fa-4fbb-a74b-8889d9af8c9c""]",https://images.host.local/prefix/384f185b-fc8e-4498-8282-e6cb7a43b92d,54250973-4111-4bc5-9a5c-4f1e9563abd6
b57a4756-f9bd-43aa-a861-e63b2373a6ab,9.955944535652195,125.35039594472396,2024-01-04T06:04:57Z,Bomber Aircraft,Vehicle,Vehicle,0.16922,CUI,_,_,"[{""lat"":9.955444535652195,""lon"":125.34989594472395,""col"":0,""row"":0},{""lat"":9.955444535652195,""lon"":125.35089594472396,""col"":0,""row"":0},{""lat"":9.956444535652196,""lon"":125.35089594472396,""col"":0,""row"":0},{""lat"":9.956444535652196,""lon"":125.34989594472395,""col"":0,""row"":0}]",MEDIUM,_,SatConst2,_,EO,0.71392,0.15848,0.03005,"[""c867013a-3626-4786-ba06-5cbbf5f57610""]",https://images.host.local/prefix/b3258b65-e774-4dd6-8226-e7c5ae378741,0223cdf9-f0b9-41ec-9370-c57935d63aaf
cd1bb1b4-9633-419a-8d52-be906e9b5db3,36.891107033320594,114.38742428178489,2024-01-01T09:51:26Z,Bomber Aircraft,Vehicle,Vehicle,0.94487,CUI,_,_,"[{""lat"":36.89060703332059,""lon"":114.38692428178489,""col"":0,""row"":0},{""lat"":36.89060703332059,""lon"":114.38792428178489,""col"":0,""row"":0},{""lat"":36.8916070333206,""lon"":114.38792428178489,""col"":0,""row"":0},{""lat"":36.8916070333206,""lon"":114.38692428178489,""col"":0,""row"":0}]",HIGH,_,SatConst3,_,EO,0.58613,0.16497,0.56027,"[""6ebe1554-fe2a-412b-8766-2e3cd565dcda""]",https://images.host.local/prefix/14560698-d4ce-45a0-a47e-928d20212412,c2b0ebe4-2e62-4855-8975-789b7fc5c243
78816d68-05a4-474c-81f4-1fdf93bbdeca,30.05554574903474,131.93104984982335,2024-01-15T15:29:22Z,Bomber Aircraft,Vehicle,Vehicle,0.60100,U,_,_,"[{""lat"":30.05504574903474,""lon"":131.93054984982336,""col"":0,""row"":0},{""lat"":30.05504574903474,""lon"":131.93154984982334,""col"":0,""row"":0},{""lat"":30.056045749034737,""lon"":131.93154984982334,""col"":0,""row"":0},{""lat"":30.056045749034737,""lon"":131.93054984982336,""col"":0,""row"":0}]",VERY LOW,_,SatConst2,_,EO,0.53399,0.40135,0.00136,"[""e5efc6ec-4fa7-4652-b4d6-7f5ab52755f4""]",https://images.host.local/prefix/6218f1bc-a70e-44fe-b697-5e498a3ad246,de6cb212-2cb4-4c8d-beca-2e56ef6ff99a
36cbdf09-a3a3-4499-bd8b-267c6e65f1c3,26.04910188427994,141.80763822813844,2024-01-06T05:04:51Z,Ground Motor Vehicle,Vehicle,Vehicle,0.27416,U,_,_,"[{""lat"":26.04860188427994,""lon"":141.80713822813846,""col"":0,""row"":0},{""lat"":26.04860188427994,""lon"":141.80813822813843,""col"":0,""row"":0},{""lat"":26.049601884279937,""lon"":141.80813822813843,""col"":0,""row"":0},{""lat"":26.049601884279937,""lon"":141.80713822813846,""col"":0,""row"":0}]",HIGH,_,SatConst3,_,EO,0.77969,0.38362,0.14025,"[""c12c6d9e-f30c-4a32-9623-3f72c9b97621""]",https://images.host.local/prefix/572e67aa-da80-4671-a89f-a6d17fe0fbd0,9410ff74-890c-4538-afca-78199498c090
5690af8d-ebba-487a-a71c-9b08f3e297a4,11.19232984172033,134.43087050804405,2024-01-20T15:34:21Z,Tank,Vehicle,Vehicle,0.77985,U,_,_,"[{""lat"":11.19182984172033,""lon"":134.43037050804406,""col"":0,""row"":0},{""lat"":11.19182984172033,""lon"":134.43137050804404,""col"":0,""row"":0},{""lat"":11.19282984172033,""lon"":134.43137050804404,""col"":0,""row"":0},{""lat"":11.19282984172033,""lon"":134.43037050804406,""col"":0,""row"":0}]",LOW,_,SatConst1,_,EO,0.58624,0.13409,0.34475,"[""ee7ed1c3-6911-4d6e-b039-5041b52a302a""]",https://images.host.local/prefix/4d0af75f-a241-452c-a29c-556b222c8bc6,325a89ea-a30c-460c-8036-cca458d840f5
bae962f6-c109-4fbb-ac40-b17ecad29194,29.402075911358683,130.1511569661728,2024-01-30T04:23:44Z,Bomber Aircraft,Vehicle,Vehicle,0.56911,CUI,_,_,"[{""lat"":29.401575911358684,""lon"":130.15065696617282,""col"":0,""row"":0},{""lat"":29.401575911358684,""lon"":130.1516569661728,""col"":0,""row"":0},{""lat"":29.40257591135868,""lon"":130.1516569661728,""col"":0,""row"":0},{""lat"":29.40257591135868,""lon"":130.15065696617282,""col"":0,""row"":0}]",VERY LOW,_,SatConst3,_,EO,0.52237,0.86194,0.07155,"[""3da4237a-ee00-41e7-822d-381b10b29bb8""]",https://images.host.local/prefix/0061afa0-8807-40a5-9003-3bbeb7e27a1a,6e04c1eb-cf94-4890-8e5e-fd1e0fbfc6b3
30537dee-0b6f-42b4-ad7c-03d01a40b574,28.912385123226777,118.16501869375888,2024-01-26T07:23:02Z,Ground Motor Vehicle,Vehicle,Vehicle,0.43205,U,_,_,"[{""lat"":28.911885123226778,""lon"":118.16451869375888,""col"":0,""row"":0},{""lat"":28.911885123226778,""lon"":118.16551869375888,""col"":0,""row"":0},{""lat"":28.912885123226776,""lon"":118.16551869375888,""col"":0,""row"":0},{""lat"":28.912885123226776,""lon"":118.16451869375888,""col"":0,""row"":0}]",HIGH,_,SatConst1,_,EO,0.11360,0.38213,0.09598,"[""19b53267-b1ca-468f-862a-c645e82de4d7""]",https://images.host.local/prefix/3a19ff0b-3c57-4cd4-891d-fdfe6f4a92d0,bd3a9ec6-a76b-4136-ad17-c5afc84660a1
df306b7a-7cd7-4f1a-87a8-94c8a679c287,39.84677474572455,139.99832506705124,2024-01-27T04:23:04Z,Bomber Aircraft,Vehicle,Vehicle,0.86422,CUI,_,_,"[{""lat"":39.84627474572455,""lon"":139.99782506705125,""col"":0,""row"":0},{""lat"":39.84627474572455,""lon"":139.99882506705123,""col"":0,""row"":0},{""lat"":39.847274745724555,""lon"":139.99882506705123,""col"":0,""row"":0},{""lat"":39.847274745724555,""lon"":139.99782506705125,""col"":0,""row"":0}]",MEDIUM,_,SatConst2,_,EO,0.53954,0.25988,0.23160,"[""3e6fa24d-72fc-478d-9399-acc9a6d08de9""]",https://images.host.local/prefix/055d14d2-e0ff-4091-acef-7c8d882347d1,09d116c5-1df2-4795-8a5b-ae7416718b16
077672ba-6fa3-4f40-be05-67d9b2b0845f,32.59018506387339,126.7782998022282,2024-01-11T04:10:14Z,Ground Motor Vehicle,Vehicle,Vehicle,0.34035,U,_,_,"[{""lat"":32.58968506387339,""lon"":126.7777998022282,""col"":0,""row"":0},{""lat"":32.58968506387339,""lon"":126.7787998022282,""col"":0,""row"":0},{""lat"":32.590685063873394,""lon"":126.7787998022282,""col"":0,""row"":0},{""lat"":32.590685063873394,""lon"":126.7777998022282,""col"":0,""row"":0}]",VERY LOW,_,SatConst1,_,EO,0.73593,0.58672,0.70629,"[""3a9aae79-3b4d-438e-abf9-0fc5ee240dc3""]",https://images.host.local/prefix/0e5214c4-fb43-460d-bd6d-2acee0442807,be73ac71-3565-4ec0-adac-e120ea5101ab
e7807f1b-722e-4051-ad0b-a486d02f84a9,41.22475199100603,115.87332477912467,2024-01-24T13:32:18Z,Ground Motor Vehicle,Vehicle,Vehicle,0.74489,U,_,_,"[{""lat"":41.22425199100603,""lon"":115.87282477912467,""col"":0,""row"":0},{""lat"":41.22425199100603,""lon"":115.87382477912467,""col"":0,""row"":0},{""lat"":41.22525199100603,""lon"":115.87382477912467,""col"":0,""row"":0},{""lat"":41.22525199100603,""lon"":115.87282477912467,""col"":0,""row"":0}]",VERY LOW,_,SatConst1,_,EO,0.44514,0.50639,0.07415,"[""34bc179f-afc9-4748-a4f5-8c9a2a43e4ce""]",https://images.host.local/prefix/40617c37-cf94-47e3-ab48-89b2cea3d725,0fc65c3b-b3e1-458c-80c2-571b859e6c3e
aea9040e-9d2a-4e1f-b2fb-cd45380ada95,44.30138089340373,124.25868558599868,2024-01-04T14:42:34Z,Tank,Vehicle,Vehicle,0.83601,U,_,_,"[{""lat"":44.30088089340373,""lon"":124.25818558599867,""col"":0,""row"":0},{""lat"":44.30088089340373,""lon"":124.25918558599868,""col"":0,""row"":0},{""lat"":44.301880893403734,""lon"":124.25918558599868,""col"":0,""row"":0},{""lat"":44.301880893403734,""lon"":124.25818558599867,""col"":0,""row"":0}]",HIGH,_,SatConst3,_,EO,0.15976,0.48977,0.05830,"[""dba11a7d-e7de-4502-9f06-bd98e2dd837a""]",https://images.host.local/prefix/da1a736a-d537-437f-a4ec-23195cd908c8,04788725-077c-4097-a04e-6b4853a20242
abf23fbe-a483-4d9a-a38b-e5ad68310bfd,26.598865577471596,123.2444067853379,2024-01-18T19:00:18Z,Ground Motor Vehicle,Vehicle,Vehicle,0.32615,CUI,_,_,"[{""lat"":26.598365577471597,""lon"":123.2439067853379,""col"":0,""row"":0},{""lat"":26.598365577471597,""lon"":123.2449067853379,""col"":0,""row"":0},{""lat"":26.599365577471595,""lon"":123.2449067853379,""col"":0,""row"":0},{""lat"":26.599365577471595,""lon"":123.2439067853379,""col"":0,""row"":0}]",VERY LOW,_,SatConst1,_,EO,0.91816,0.48092,0.12083,"[""d85e9ec0-fd5c-4484-ba8a-a8ba38200033""]",https://images.host.local/prefix/bad574de-e610-4a37-83a7-f74aad662ba4,0a9e4a29-e0e9-40d4-bd19-1c876abf198e
d4e00305-daea-4f9f-a029-06b4f50f1160,39.7433669391092,120.62366478160583,2024-01-11T16:53:58Z,Ground Motor Vehicle,Vehicle,Vehicle,0.51726,U,_,_,"[{""lat"":39.7428669391092,""lon"":120.62316478160582,""col"":0,""row"":0},{""lat"":39.7428669391092,""lon"":120.62416478160583,""col"":0,""row"":0},{""lat"":39.7438669391092,""lon"":120.62416478160583,""col"":0,""row"":0},{""lat"":39.7438669391092,""lon"":120.62316478160582,""col"":0,""row"":0}]",LOW,_,SatConst2,_,EO,0.05460,0.22074,0.74259,"[""5ce93153-c051-4d54-950f-5726e2af4dc8""]",https://images.host.local/prefix/cb7df3be-378e-4229-9420-d4756dc98059,ad53a2ae-1fbf-4854-b3a2-ca990f3e5a90
a8bdd72b-2eaf-4cb3-af99-1000fc0eca68,22.767280100233293,120.37855567499957,2024-01-06T19:45:20Z,Bomber Aircraft,Vehicle,Vehicle,0.31257,U,_,_,"[{""lat"":22.766780100233294,""lon"":120.37805567499957,""col"":0,""row"":0},{""lat"":22.766780100233294,""lon"":120.37905567499958,""col"":0,""row"":0},{""lat"":22.767780100233292,""lon"":120.37905567499958,""col"":0,""row"":0},{""lat"":22.767780100233292,""lon"":120.37805567499957,""col"":0,""row"":0}]",MEDIUM,_,SatConst2,_,EO,0.54166,0.81220,0.17159,"[""a11c87ba-096d-4c7f-b369-9c0b80a6e295""]",https://images.host.local/prefix/6d212810-d2f5-4c80-af61-b447bc9a3287,b533e14b-dbb4-4246-9d8e-6b0676928a0f
bae962f6-c109-4fbb-ac40-b17ecad29194,29.651535148512842,130.1362195461208,2024-01-30T05:21:44Z,Bomber Aircraft,Vehicle,Vehicle,0.34027,U,_,_,"[{""lat"":29.651035148512843,""lon"":130.1357195461208,""col"":0,""row"":0},{""lat"":29.651035148512843,""lon"":130.1367195461208,""col"":0,""row"":0},{""lat"":29.65203514851284,""lon"":130.1367195461208,""col"":0,""row"":0},{""lat"":29.65203514851284,""lon"":130.1357195461208,""col"":0,""row"":0}]",MEDIUM,_,SatConst1,_,EO,0.45497,0.93317,0.63435,"[""ea2b3824-7e2f-4327-921a-e0c5553c1904""]",https://images.host.local/prefix/b35a74ae-f5c7-47ac-8cbd-e0d6f85450b0,5edb3b0b-7871-4e48-9396-17ad8a3a8b83
48fd75ba-565a-4191-8b24-df9e15b07e7e,47.87506111389867,129.6346524123274,2024-01-04T00:10:53Z,Airplane,Vehicle,Vehicle,0.36751,U,_,_,"[{""lat"":47.874561113898665,""lon"":129.6341524123274,""col"":0,""row"":0},{""lat"":47.874561113898665,""lon"":129.6351524123274,""col"":0,""row"":0},{""lat"":47.87556111389867,""lon"":129.6351524123274,""col"":0,""row"":0},{""lat"":47.87556111389867,""lon"":129.6341524123274,""col"":0,""row"":0}]",LOW,_,SatConst3,_,EO,0.37093,0.75249,0.28445,"[""b625180e-7c70-463c-a925-e47cc1d27066""]",https://images.host.local/prefix/b4d6e175-5cc7-4d3b-b3d8-53b178fcd883,723fedba-5d10-4cc2-bf23-c5ef44fac387
364b8565-6ed9-4ca5-a01d-c93b53da0f65,34.68254662911118,132.53100311183883,2024-01-28T17:25:05Z,Tank,Vehicle,Vehicle,0.38616,CUI,_,_,"[{""lat"":34.68204662911118,""lon"":132.53050311183884,""col"":0,""row"":0},{""lat"":34.68204662911118,""lon"":132.53150311183882,""col"":0,""row"":0},{""lat"":34.68304662911118,""lon"":132.53150311183882,""col"":0,""row"":0},{""lat"":34.68304662911118,""lon"":132.53050311183884,""col"":0,""row"":0}]",HIGH,_,SatConst1,_,EO,0.57041,0.91352,0.73528,"[""f3b3eb33-0a7c-4358-9a53-ce9e6d00a9b0""]",https://images.host.local/prefix/ab8f333a-dfaf-46e0-adfd-89d17aa95c24,ce76182d-d13a-4faf-8f34-67cf67515262
a2ed8637-1bcd-4b7b-9b96-3e4c1cf2f41a,24.16169984132761,135.86336824338443,2024-01-31T00:03:42Z,Tank,Vehicle,Vehicle,0.34577,CUI,_,_,"[{""lat"":24.161199841327612,""lon"":135.86286824338444,""col"":0,""row"":0},{""lat"":24.161199841327612,""lon"":135.86386824338442,""col"":0,""row"":0},{""lat"":24.16219984132761,""lon"":135.86386824338442,""col"":0,""row"":0},{""lat"":24.16219984132761,""lon"":135.86286824338444,""col"":0,""row"":0}]",HIGH,_,SatConst2,_,EO,0.57171,0.48074,0.04563,"[""04132b3a-40cc-40e9-ae36-3c1770e27b58""]",https://images.host.local/prefix/f5b50e7c-400a-4d6b-8c0e-a8e29f3bfeaa,519f77c9-f6f2-4d66-aa1a-3c87d90d584c
